 0.4,  0.6,   10,    80,     8
 0.4,  0.6,   50,    80,     0
 0.4,  0.6,  100,    80,     0
 0.4,  0.6,  300,    80,     0
 0.4,  0.6,  500,    80,     0
 0.4,  0.7,    1,    80,    54
 0.4,  0.7,    3,    80,    34
 0.4,  0.7,    5,    80,    18
 0.4,  0.7,   10,    80,    11
 0.4,  0.7,   50,    80,     0
 0.4,  0.7,  100,    80,     0
 0.4,  0.7,  300,    80,     0
 0.4,  0.7,  500,    80,     0
 0.4,  0.8,    1,    80,    24
 0.4,  0.8,    3,    80,    11
 0.4,  0.8,    5,    80,    11
 0.4,  0.8,   10,    80,     8
 0.4,  0.8,   50,    80,     0
 0.4,  0.8,  100,    80,     0
 0.4,  0.8,  300,    80,     0
 0.4,  0.8,  500,    80,     0
 0.5,  0.1,    1,    80,    58
 0.5,  0.1,    3,    80,    39
 0.5,  0.1,    5,    80,    19
 0.5,  0.1,   10,    80,    18
 0.5,  0.1,   50,    80,     0
 0.5,  0.1,  100,    80,     0
 0.5,  0.1,  300,    80,     0
 0.5,  0.1,  500,    80,     0
 0.5,  0.2,    1,    80,    16
 0.5,  0.2,    3,    80,    35
 0.5,  0.2,    5,    80,    35
 0.5,  0.2,   10,    80,    29
 0.5,  0.2,   50,    80,     0
 0.5,  0.2,  100,    80,     0
 0.5,  0.2,  300,    80,     0
 0.5,  0.2,  500,    80,     0
 0.5,  0.3,    1,    80,    11
 0.5,  0.3,    3,    80,    23
 0.5,  0.3,    5,    80,     0
 0.5,  0.3,   10,    80,    25
 0.5,  0.3,   50,    80,     0
 0.5,  0.3,  100,    80,     0
 0.5,  0.3,  300,    80,     0
 0.5,  0.3,  500,    80,     0
 0.5,  0.4,    1,    80,    46
 0.5,  0.4,    3,    80,    23
 0.5,  0.4,    5,    80,     8
 0.5,  0.4,   10,    80,     0
 0.5,  0.4,   50,    80,     0
 0.5,  0.4,  100,    80,     0
 0.5,  0.4,  300,    80,     0
 0.5,  0.4,  500,    80,     0
 0.5,  0.5,    1,    80,    35
 0.5,  0.5,    3,    80,    37
 0.5,  0.5,    5,    80,    15
 0.5,  0.5,   10,    80,    19
 0.5,  0.5,   50,    80,     0
 0.5,  0.5,  100,    80,     0
 0.5,  0.5,  300,    80,     0
 0.5,  0.5,  500,    80,     0
 0.5,  0.6,    1,    80,    33
 0.5,  0.6,    3,    80,    31
 0.5,  0.6,    5,    80,     8
 0.5,  0.6,   10,    80,    33
 0.5,  0.6,   50,    80,     8
 0.5,  0.6,  100,    80,     0
 0.5,  0.6,  300,    80,     0
 0.5,  0.6,  500,    80,     0
 0.5,  0.7,    1,    80,    47
 0.5,  0.7,    3,    80,    30
 0.5,  0.7,    5,    80,    30
 0.5,  0.7,   10,    80,     0
 0.5,  0.7,   50,    80,     0
 0.5,  0.7,  100,    80,     0
 0.5,  0.7,  300,    80,     0
 0.5,  0.7,  500,    80,     0
 0.5,  0.8,    1,    80,    38
 0.5,  0.8,    3,    80,    25
 0.5,  0.8,    5,    80,    19
 0.5,  0.8,   10,    80,     8
 0.5,  0.8,   50,    80,     8
 0.5,  0.8,  100,    80,     8
 0.5,  0.8,  300,    80,     0
 0.5,  0.8,  500,    80,     0
 0.6,  0.1,    1,    80,    50
 0.6,  0.1,    3,    80,    34
 0.6,  0.1,    5,    80,    30
 0.6,  0.1,   10,    80,    11
 0.6,  0.1,   50,    80,    18
 0.6,  0.1,  100,    80,     0
 0.6,  0.1,  300,    80,     0
 0.6,  0.1,  500,    80,     0
 0.6,  0.2,    1,    80,    35
 0.6,  0.2,    3,    80,    11
 0.6,  0.2,    5,    80,     0
 0.6,  0.2,   10,    80,    19
 0.6,  0.2,   50,    80,     0
 0.6,  0.2,  100,    80,     0
 0.6,  0.2,  300,    80,     0
 0.6,  0.2,  500,    80,     0
 0.6,  0.3,    1,    80,    51
 0.6,  0.3,    3,    80,    37
 0.6,  0.3,    5,    80,    30
 0.6,  0.3,   10,    80,     0
 0.6,  0.3,   50,    80,    11
 0.6,  0.3,  100,    80,     0
 0.6,  0.3,  300,    80,     0
 0.6,  0.3,  500,    80,     0
 0.6,  0.4,    1,    80,    43
 0.6,  0.4,    3,    80,    36
 0.6,  0.4,    5,    80,    15
 0.6,  0.4,   10,    80,    30
 0.6,  0.4,   50,    80,    11
 0.6,  0.4,  100,    80,     0
 0.6,  0.4,  300,    80,     0
 0.6,  0.4,  500,    80,     0
 0.6,  0.5,    1,    80,    42
 0.6,  0.5,    3,    80,    29
 0.6,  0.5,    5,    80,     8
 0.6,  0.5,   10,    80,    24
 0.6,  0.5,   50,    80,     0
 0.6,  0.5,  100,    80,     0
 0.6,  0.5,  300,    80,     0
 0.6,  0.5,  500,    80,     0
 0.6,  0.6,    1,    80,    28
 0.6,  0.6,    3,    80,    31
 0.6,  0.6,    5,    80,    40
 0.6,  0.6,   10,    80,    15
 0.6,  0.6,   50,    80,     0
 0.6,  0.6,  100,    80,     0
 0.6,  0.6,  300,    80,     0
 0.6,  0.6,  500,    80,     0
 0.6,  0.7,    1,    80,    23
 0.6,  0.7,    3,    80,    46
 0.6,  0.7,    5,    80,    33
 0.6,  0.7,   10,    80,     0
 0.6,  0.7,   50,    80,     0
 0.6,  0.7,  100,    80,     0
 0.6,  0.7,  300,    80,     0
 0.6,  0.7,  500,    80,     0
 0.6,  0.8,    1,    80,    58
 0.6,  0.8,    3,    80,    29
 0.6,  0.8,    5,    80,    31
 0.6,  0.8,   10,    80,    28
 0.6,  0.8,   50,    80,     8
 0.6,  0.8,  100,    80,     0
 0.6,  0.8,  300,    80,     0
 0.6,  0.8,  500,    80,     0
 0.7,  0.1,    1,    80,    51
 0.7,  0.1,    3,    80,    36
 0.7,  0.1,    5,    80,    24
 0.7,  0.1,   10,    80,     0
 0.7,  0.1,   50,    80,    19
 0.7,  0.1,  100,    80,     0
 0.7,  0.1,  300,    80,     0
 0.7,  0.1,  500,    80,     0
 0.7,  0.2,    1,    80,    38
 0.7,  0.2,    3,    80,    36
 0.7,  0.2,    5,    80,    36
 0.7,  0.2,   10,    80,    35
 0.7,  0.2,   50,    80,     0
 0.7,  0.2,  100,    80,     0
 0.7,  0.2,  300,    80,     0
 0.7,  0.2,  500,    80,     0
 0.7,  0.3,    1,    80,     0
 0.7,  0.3,    3,    80,    48
 0.7,  0.3,    5,    80,    33
 0.7,  0.3,   10,    80,    36
 0.7,  0.3,   50,    80,     0
 0.7,  0.3,  100,    80,    18
 0.7,  0.3,  300,    80,     0
 0.7,  0.3,  500,    80,     0
 0.7,  0.4,    1,    80,    24
 0.7,  0.4,    3,    80,    30
 0.7,  0.4,    5,    80,    19
 0.7,  0.4,   10,    80,    16
 0.7,  0.4,   50,    80,    11
 0.7,  0.4,  100,    80,     0
 0.7,  0.4,  300,    80,     0
 0.7,  0.4,  500,    80,     0
 0.7,  0.5,    1,    80,    52
 0.7,  0.5,    3,    80,    31
 0.7,  0.5,    5,    80,    19
 0.7,  0.5,   10,    80,    35
 0.7,  0.5,   50,    80,     0
 0.7,  0.5,  100,    80,     0
 0.7,  0.5,  300,    80,     0
 0.7,  0.5,  500,    80,     0
 0.7,  0.6,    1,    80,    36
 0.7,  0.6,    3,    80,    34
 0.7,  0.6,    5,    80,    15
 0.7,  0.6,   10,    80,     0
 0.7,  0.6,   50,    80,     0
 0.7,  0.6,  100,    80,     0
 0.7,  0.6,  300,    80,     0
 0.7,  0.6,  500,    80,     0
 0.7,  0.7,    1,    80,    51
 0.7,  0.7,    3,    80,    49
 0.7,  0.7,    5,    80,    31
 0.7,  0.7,   10,    80,     0
 0.7,  0.7,   50,    80,    11
 0.7,  0.7,  100,    80,     0
 0.7,  0.7,  300,    80,     0
 0.7,  0.7,  500,    80,     0
 0.7,  0.8,    1,    80,    53
 0.7,  0.8,    3,    80,    35
 0.7,  0.8,    5,    80,    28
 0.7,  0.8,   10,    80,     0
 0.7,  0.8,   50,    80,    11
 0.7,  0.8,  100,    80,     0
 0.7,  0.8,  300,    80,     0
 0.7,  0.8,  500,    80,     0
 0.8,  0.1,    1,    80,    35
 0.8,  0.1,    3,    80,    11
 0.8,  0.1,    5,    80,    35
 0.8,  0.1,   10,    80,    31
 0.8,  0.1,   50,    80,     8
 0.8,  0.1,  100,    80,     8
 0.8,  0.1,  300,    80,     0
 0.8,  0.1,  500,    80,     0
 0.8,  0.2,    1,    80,    58
 0.8,  0.2,    3,    80,    48
 0.8,  0.2,    5,    80,    16
 0.8,  0.2,   10,    80,    19
 0.8,  0.2,   50,    80,     0
 0.8,  0.2,  100,    80,     8
 0.8,  0.2,  300,    80,     0
 0.8,  0.2,  500,    80,     0
 0.8,  0.3,    1,    80,    58
 0.8,  0.3,    3,    80,    19
 0.8,  0.3,    5,    80,    36
 0.8,  0.3,   10,    80,    33
 0.8,  0.3,   50,    80,    15
 0.8,  0.3,  100,    80,     0
 0.8,  0.3,  300,    80,     0
 0.8,  0.3,  500,    80,     0
 0.8,  0.4,    1,    80,    63
 0.8,  0.4,    3,    80,    41
 0.8,  0.4,    5,    80,    35
 0.8,  0.4,   10,    80,    18
 0.8,  0.4,   50,    80,    18
 0.8,  0.4,  100,    80,    18
 0.8,  0.4,  300,    80,     0
 0.8,  0.4,  500,    80,     0
 0.8,  0.5,    1,    80,    18
 0.8,  0.5,    3,    80,    34
 0.8,  0.5,    5,    80,    16
 0.8,  0.5,   10,    80,    34
 0.8,  0.5,   50,    80,    16
 0.8,  0.5,  100,    80,     0
 0.8,  0.5,  300,    80,     0
 0.8,  0.5,  500,    80,     0
 0.8,  0.6,    1,    80,    68
 0.8,  0.6,    3,    80,    42
 0.8,  0.6,    5,    80,    35
 0.8,  0.6,   10,    80,    30
 0.8,  0.6,   50,    80,    15
 0.8,  0.6,  100,    80,     0
 0.8,  0.6,  300,    80,     0
 0.8,  0.6,  500,    80,     0
 0.8,  0.7,    1,    80,    42
 0.8,  0.7,    3,    80,    33
 0.8,  0.7,    5,    80,    23
 0.8,  0.7,   10,    80,    31
 0.8,  0.7,   50,    80,    19
 0.8,  0.7,  100,    80,    19
 0.8,  0.7,  300,    80,     0
 0.8,  0.7,  500,    80,     0
 0.8,  0.8,    1,    80,    59
 0.8,  0.8,    3,    80,    34
 0.8,  0.8,    5,    80,    19
 0.8,  0.8,   10,    80,    44
 0.8,  0.8,   50,    80,     0
 0.8,  0.8,  100,    80,     0
 0.8,  0.8,  300,    80,     0
 0.8,  0.8,  500,    80,     0
 0.9,  0.1,    1,    80,    65
 0.9,  0.1,    3,    80,    29
 0.9,  0.1,    5,    80,    35
 0.9,  0.1,   10,    80,    39
 0.9,  0.1,   50,    80,    16
 0.9,  0.1,  100,    80,    18
 0.9,  0.1,  300,    80,     0
 0.9,  0.1,  500,    80,     0
 0.9,  0.2,    1,    80,    30
 0.9,  0.2,    3,    80,    60
 0.9,  0.2,    5,    80,    48
 0.9,  0.2,   10,    80,    42
 0.9,  0.2,   50,    80,     8
 0.9,  0.2,  100,    80,     8
 0.9,  0.2,  300,    80,     0
 0.9,  0.2,  500,    80,     0
 0.9,  0.3,    1,    80,    75
 0.9,  0.3,    3,    80,    30
 0.9,  0.3,    5,    80,    43
 0.9,  0.3,   10,    80,    18
 0.9,  0.3,   50,    80,    11
 0.9,  0.3,  100,    80,     0
 0.9,  0.3,  300,    80,     0
 0.9,  0.3,  500,    80,     0
 0.9,  0.4,    1,    80,    36
 0.9,  0.4,    3,    80,     0
 0.9,  0.4,    5,    80,    46
 0.9,  0.4,   10,    80,    29
 0.9,  0.4,   50,    80,    18
 0.9,  0.4,  100,    80,     8
 0.9,  0.4,  300,    80,     0
 0.9,  0.4,  500,    80,     0
 0.9,  0.5,    1,    80,    34
 0.9,  0.5,    3,    80,    35
 0.9,  0.5,    5,    80,    42
 0.9,  0.5,   10,    80,    36
 0.9,  0.5,   50,    80,     8
 0.9,  0.5,  100,    80,     8
 0.9,  0.5,  300,    80,     0
 0.9,  0.5,  500,    80,     0
 0.9,  0.6,    1,    80,    63
 0.9,  0.6,    3,    80,    38
 0.9,  0.6,    5,    80,    44
 0.9,  0.6,   10,    80,    44
 0.9,  0.6,   50,    80,     0
 0.9,  0.6,  100,    80,     0
 0.9,  0.6,  300,    80,     8
 0.9,  0.6,  500,    80,     0
 0.9,  0.7,    1,    80,    26
 0.9,  0.7,    3,    80,    56
 0.9,  0.7,    5,    80,    40
 0.9,  0.7,   10,    80,    32
 0.9,  0.7,   50,    80,    16
 0.9,  0.7,  100,    80,     0
 0.9,  0.7,  300,    80,     0
 0.9,  0.7,  500,    80,     0
 0.9,  0.8,    1,    80,    44
 0.9,  0.8,    3,    80,    16
 0.9,  0.8,    5,    80,    40
 0.9,  0.8,   10,    80,    36
 0.9,  0.8,   50,    80,     0
 0.9,  0.8,  100,    80,     8
 0.9,  0.8,  300,    80,     0
 0.9,  0.8,  500,    80,     0
